source,target,n,p,p_source,p_target,p_cond,weight
<https://www.wikidata.org/wiki/Q11272>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,0.056696795398520954,0.0024650780608052587,0.014492753623188404,0.014492753623188404
<https://www.fluxus-engineering.com/sharenet.htm>,<https://web.stanford.edu/group/pritchardlab/structure.html>,2,0.0016433853738701725,0.003286770747740345,0.0024650780608052587,0.5,0.5
<https://www.wikidata.org/wiki/Q4792191>,<https://web.stanford.edu/group/pritchardlab/structure.html>,2,0.0016433853738701725,0.003286770747740345,0.0024650780608052587,0.5,0.5
<http://www.ub.edu/dnasp>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,0.0016433853738701725,0.0024650780608052587,0.5,0.5
<https://www.wikidata.org/wiki/Q6715328>,<https://web.stanford.edu/group/pritchardlab/structure.html>,2,0.0016433853738701725,0.008216926869350863,0.0024650780608052587,0.19999999999999998,0.19999999999999998
<http://doi.org/10.1186/gb-2006-7-4-r29>,<https://web.stanford.edu/group/pritchardlab/structure.html>,2,0.0016433853738701725,0.0024650780608052587,0.0024650780608052587,0.6666666666666666,0.6666666666666666
<http://stephenslab.uchicago.edu/phase/download.html>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<http://tree.bio.ed.ac.uk/software/tracer>,<https://web.stanford.edu/group/pritchardlab/structure.html>,2,0.0016433853738701725,0.0016433853738701725,0.0024650780608052587,1,1
<http://www.atgc-montpellier.fr/phyml>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,0.0016433853738701725,0.0024650780608052587,0.5,0.5
<http://www.bioportal.uio.no/>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<http://www.lillo.org.ar/phylogeny/VIP>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<http://www.nrp.ac.uk/nrp-strategic-alliances/elsa/software/microchecker/>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,0.0016433853738701725,0.0024650780608052587,0.5,0.5
<http://www1.montpellier.inra.fr/CBGP/diyabc>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://beast.community/>,<https://web.stanford.edu/group/pritchardlab/structure.html>,2,0.0016433853738701725,0.003286770747740345,0.0024650780608052587,0.5,0.5
<https://code.google.com/archive/p/lagrange>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://github.com/ddarriba/modeltest>,<https://web.stanford.edu/group/pritchardlab/structure.html>,2,0.0016433853738701725,0.0016433853738701725,0.0024650780608052587,1,1
<https://github.com/reedacartwright/spagedi>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://github.com/veg/datamonkey-js>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,0.0016433853738701725,0.0024650780608052587,0.5,0.5
<https://kimura.univ-montp2.fr/%7Erousset/Genepop.htm>,<https://web.stanford.edu/group/pritchardlab/structure.html>,2,0.0016433853738701725,0.003286770747740345,0.0024650780608052587,0.5,0.5
<https://rosenberglab.stanford.edu/clumpp.html>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://rosenberglab.stanford.edu/distruct.html>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://www.nucleics.com/DNA_sequencing_support/Trace_viewer_reviews/BioEdit>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,0.0024650780608052587,0.0024650780608052587,0.3333333333333333,0.3333333333333333
<https://www.wikidata.org/wiki/Q10920783>,<https://web.stanford.edu/group/pritchardlab/structure.html>,2,0.0016433853738701725,0.0024650780608052587,0.0024650780608052587,0.6666666666666666,0.6666666666666666
<https://www.wikidata.org/wiki/Q258956>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://www.wikidata.org/wiki/Q47519550>,<https://web.stanford.edu/group/pritchardlab/structure.html>,2,0.0016433853738701725,0.0016433853738701725,0.0024650780608052587,1,1
<https://www.wikidata.org/wiki/Q5427149>,<https://web.stanford.edu/group/pritchardlab/structure.html>,2,0.0016433853738701725,0.0016433853738701725,0.0024650780608052587,1,1
<https://www.wikidata.org/wiki/Q7118292>,<https://web.stanford.edu/group/pritchardlab/structure.html>,2,0.0016433853738701725,0.0016433853738701725,0.0024650780608052587,1,1
<https://www1.montpellier.inra.fr/CBGP/software/FreeNA>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<http://hpc.ilri.cgiar.org/beca/bioinfo/convert.html>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<http://www1.montpellier.inra.fr/CBGP/software/Bottleneck/bottleneck.html>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,0.0016433853738701725,0.0024650780608052587,0.5,0.5
<https://beast.community/logcombiner>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://github.com/rambaut/figtree>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://peterbeerli.com/migrate-html5>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://sourceforge.net/projects/ibdws>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://www.beast2.org/treeannotator>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://www.wikidata.org/wiki/Q42274>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,0.0016433853738701725,0.0024650780608052587,0.5,0.5
<https://www.wikidata.org/wiki/Q866737>,<https://web.stanford.edu/group/pritchardlab/structure.html>,1,8.216926869350862e-4,0.004108463434675432,0.0024650780608052587,0.19999999999999998,0.19999999999999998
<https://www.wikidata.org/wiki/Q1406>,<https://www.wikidata.org/wiki/Q1788435>,2,0.0016433853738701725,0.0838126540673788,0.008216926869350863,0.0196078431372549,0.0196078431372549
<https://www.wikidata.org/wiki/Q206904>,<https://www.wikidata.org/wiki/Q1788435>,1,8.216926869350862e-4,0.07641741988496302,0.008216926869350863,0.010752688172043012,0.010752688172043012
<https://www.wikidata.org/wiki/Q1204300>,<https://www.wikidata.org/wiki/Q1788435>,1,8.216926869350862e-4,0.1865242399342646,0.008216926869350863,0.004405286343612334,0.004405286343612334
<https://www.wikidata.org/wiki/Q1659584>,<https://www.wikidata.org/wiki/Q1788435>,1,8.216926869350862e-4,0.014790468364831553,0.008216926869350863,0.05555555555555555,0.05555555555555555
<https://www.wikidata.org/wiki/Q1355082>,<https://www.wikidata.org/wiki/Q1788435>,1,8.216926869350862e-4,0.03944124897288414,0.008216926869350863,0.020833333333333332,0.020833333333333332
<https://sites.google.com/site/mtphyl>,<https://www.wikidata.org/wiki/Q1788435>,1,8.216926869350862e-4,8.216926869350862e-4,0.008216926869350863,1,1
<https://www.fluxus-engineering.com/sharenet.htm>,<https://www.wikidata.org/wiki/Q1788435>,1,8.216926869350862e-4,0.003286770747740345,0.008216926869350863,0.25,0.25
<https://www.thermofisher.com/order/catalog/product/4474978>,<https://www.wikidata.org/wiki/Q1788435>,1,8.216926869350862e-4,8.216926869350862e-4,0.008216926869350863,1,1
<https://www.wikidata.org/wiki/Q4792191>,<https://www.wikidata.org/wiki/Q1788435>,1,8.216926869350862e-4,0.003286770747740345,0.008216926869350863,0.25,0.25
<https://cran.r-project.org/package=glmnet>,<https://www.wikidata.org/wiki/Q1788435>,1,8.216926869350862e-4,0.0016433853738701725,0.008216926869350863,0.5,0.5
<https://www.qbaseplus.com/>,<https://www.wikidata.org/wiki/Q1788435>,1,8.216926869350862e-4,0.0016433853738701725,0.008216926869350863,0.5,0.5
<https://www.wikidata.org/wiki/Q30178153>,<https://www.wikidata.org/wiki/Q1788435>,1,8.216926869350862e-4,8.216926869350862e-4,0.008216926869350863,1,1
<https://www.micropticsl.com/products/sperm-class-analyzer-casa-system>,<https://www.wikidata.org/wiki/Q1788435>,1,8.216926869350862e-4,8.216926869350862e-4,0.008216926869350863,1,1
<https://www.wikidata.org/wiki/Q1406>,<http://www.adept.net.au/software/mediacy/ImagePro/scopePro.shtml>,1,8.216926869350862e-4,0.0838126540673788,8.216926869350862e-4,0.00980392156862745,0.00980392156862745
<https://www.wikidata.org/wiki/Q7512231>,<http://www.adept.net.au/software/mediacy/ImagePro/scopePro.shtml>,1,8.216926869350862e-4,0.0024650780608052587,8.216926869350862e-4,0.3333333333333333,0.3333333333333333
<https://www.mediacy.com/imageproplus>,<http://www.adept.net.au/software/mediacy/ImagePro/scopePro.shtml>,1,8.216926869350862e-4,0.0024650780608052587,8.216926869350862e-4,0.3333333333333333,0.3333333333333333
<https://www.statistix.com/>,<http://www.adept.net.au/software/mediacy/ImagePro/scopePro.shtml>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.wikidata.org/wiki/Q11272>,<http://www.adept.net.au/software/mediacy/ImagePro/scopePro.shtml>,1,8.216926869350862e-4,0.056696795398520954,8.216926869350862e-4,0.014492753623188404,0.014492753623188404
<https://www.wikidata.org/wiki/Q129793>,<http://www.adept.net.au/software/mediacy/ImagePro/scopePro.shtml>,1,8.216926869350862e-4,0.004108463434675432,8.216926869350862e-4,0.19999999999999998,0.19999999999999998
<https://www.wikidata.org/wiki/Q4049465>,<http://www.adept.net.au/software/mediacy/ImagePro/scopePro.shtml>,1,8.216926869350862e-4,0.005751848808545604,8.216926869350862e-4,0.14285714285714285,0.14285714285714285
<https://www.wikidata.org/wiki/Q1406>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,0.0838126540673788,0.0024650780608052587,0.00980392156862745,0.00980392156862745
<https://www.wikidata.org/wiki/Q206904>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,0.07641741988496302,0.0024650780608052587,0.010752688172043012,0.010752688172043012
<https://www.wikidata.org/wiki/Q1204300>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,0.1865242399342646,0.0024650780608052587,0.004405286343612334,0.004405286343612334
<https://www.wikidata.org/wiki/Q2003932>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,0.10024650780608052,0.0024650780608052587,0.00819672131147541,0.00819672131147541
<https://www.wikidata.org/wiki/Q7512231>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,0.0024650780608052587,0.0024650780608052587,0.3333333333333333,0.3333333333333333
<http://www.adept.net.au/software/mediacy/ImagePro/scopePro.shtml>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://www.statistix.com/>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://www.wikidata.org/wiki/Q11272>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,0.056696795398520954,0.0024650780608052587,0.014492753623188404,0.014492753623188404
<https://www.wikidata.org/wiki/Q129793>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,0.004108463434675432,0.0024650780608052587,0.19999999999999998,0.19999999999999998
<https://www.wikidata.org/wiki/Q4049465>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,0.005751848808545604,0.0024650780608052587,0.14285714285714285,0.14285714285714285
<https://bioconductor.org/>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,0.004108463434675432,0.0024650780608052587,0.19999999999999998,0.19999999999999998
<http://www.gqinnovationcenter.com/services/bioinformatics/flexarray>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://digitalinsights.qiagen.com/products-overview/discovery-insights-portfolio/analysis-and-visualization/qiagen-ipa>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,0.0049301561216105174,0.0024650780608052587,0.16666666666666666,0.16666666666666666
<https://www.bio-rad.com/en-de/product/myiq2-two-color-real-time-pcr-detection-system>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://www.gsea-msigdb.org/gsea/index.jsp>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,0.0024650780608052587,0.0024650780608052587,0.3333333333333333,0.3333333333333333
<http://bonsai.hgc.jp/~mdehoon/software/cluster>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,0.0016433853738701725,0.0024650780608052587,0.5,0.5
<http://jtreeview.sourceforge.net/>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,0.0016433853738701725,0.0024650780608052587,0.5,0.5
<https://genome.unc.edu/las>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://jexpress.bioinfo.no/site>,<https://www.mediacy.com/imageproplus>,1,8.216926869350862e-4,8.216926869350862e-4,0.0024650780608052587,1,1
<https://www.wikidata.org/wiki/Q1406>,<https://www.statistix.com/>,1,8.216926869350862e-4,0.0838126540673788,8.216926869350862e-4,0.00980392156862745,0.00980392156862745
<https://www.wikidata.org/wiki/Q7512231>,<https://www.statistix.com/>,1,8.216926869350862e-4,0.0024650780608052587,8.216926869350862e-4,0.3333333333333333,0.3333333333333333
<http://www.adept.net.au/software/mediacy/ImagePro/scopePro.shtml>,<https://www.statistix.com/>,1,8.216926869350862e-4,8.216926869350862e-4,8.216926869350862e-4,1,1
<https://www.mediacy.com/imageproplus>,<https://www.statistix.com/>,1,8.216926869350862e-4,0.0024650780608052587,8.216926869350862e-4,0.3333333333333333,0.3333333333333333
<https://www.wikidata.org/wiki/Q11272>,<https://www.statistix.com/>,1,8.216926869350862e-4,0.056696795398520954,8.216926869350862e-4,0.014492753623188404,0.014492753623188404
<https://www.wikidata.org/wiki/Q129793>,<https://www.statistix.com/>,1,8.216926869350862e-4,0.004108463434675432,8.216926869350862e-4,0.19999999999999998,0.19999999999999998
<https://www.wikidata.org/wiki/Q4049465>,<https://www.statistix.com/>,1,8.216926869350862e-4,0.005751848808545604,8.216926869350862e-4,0.14285714285714285,0.14285714285714285
<https://www.wikidata.org/wiki/Q11368>,<https://www.wikidata.org/wiki/Q11272>,1,8.216926869350862e-4,0.0024650780608052587,0.056696795398520954,0.3333333333333333,0.3333333333333333
<https://www.wikidata.org/wiki/Q1406>,<https://www.wikidata.org/wiki/Q11272>,3,0.0024650780608052587,0.0838126540673788,0.056696795398520954,0.029411764705882353,0.029411764705882353
<https://www.wikidata.org/wiki/Q14116>,<https://www.wikidata.org/wiki/Q11272>,1,8.216926869350862e-4,0.018898931799506986,0.056696795398520954,0.04347826086956521,0.04347826086956521
<https://www.wikidata.org/wiki/Q169478>,<https://www.wikidata.org/wiki/Q11272>,2,0.0016433853738701725,0.09778142974527526,0.056696795398520954,0.01680672268907563,0.01680672268907563
<https://www.wikidata.org/wiki/Q206904>,<https://www.wikidata.org/wiki/Q11272>,1,8.216926869350862e-4,0.07641741988496302,0.056696795398520954,0.010752688172043012,0.010752688172043012
<https://www.wikidata.org/wiki/Q1204300>,<https://www.wikidata.org/wiki/Q11272>,10,0.008216926869350863,0.1865242399342646,0.056696795398520954,0.04405286343612335,0.04405286343612335
<https://www.wikidata.org/wiki/Q2003932>,<https://www.wikidata.org/wiki/Q11272>,1,8.216926869350862e-4,0.10024650780608052,0.056696795398520954,0.00819672131147541,0.00819672131147541
<https://www.wikidata.org/wiki/Q181596>,<https://www.wikidata.org/wiki/Q11272>,14,0.011503697617091208,0.3245686113393591,0.056696795398520954,0.035443037974683546,0.035443037974683546
<https://www.wikidata.org/wiki/Q1659584>,<https://www.wikidata.org/wiki/Q11272>,1,8.216926869350862e-4,0.014790468364831553,0.056696795398520954,0.05555555555555555,0.05555555555555555
<https://www.wikidata.org/wiki/Q1355082>,<https://www.wikidata.org/wiki/Q11272>,3,0.0024650780608052587,0.03944124897288414,0.056696795398520954,0.0625,0.0625
<https://www.wikidata.org/wiki/Q286820>,<https://www.wikidata.org/wiki/Q11272>,1,8.216926869350862e-4,0.018077239112571898,0.056696795398520954,0.045454545454545456,0.045454545454545456
<https://www.wikidata.org/wiki/Q7512231>,<https://www.wikidata.org/wiki/Q11272>,1,8.216926869350862e-4,0.0024650780608052587,0.056696795398520954,0.3333333333333333,0.3333333333333333
<https://web.stanford.edu/group/pritchardlab/structure.html>,<https://www.wikidata.org/wiki/Q11272>,1,8.216926869350862e-4,0.0024650780608052587,0.056696795398520954,0.3333333333333333,0.3333333333333333
<http://www.adept.net.au/software/mediacy/ImagePro/scopePro.shtml>,<https://www.wikidata.org/wiki/Q11272>,1,8.216926869350862e-4,8.216926869350862e-4,0.056696795398520954,1,1
<https://www.mediacy.com/imageproplus>,<https://www.wikidata.org/wiki/Q11272>,1,8.216926869350862e-4,0.0024650780608052587,0.056696795398520954,0.3333333333333333,0.3333333333333333
<https://www.statistix.com/>,<https://www.wikidata.org/wiki/Q11272>,1,8.216926869350862e-4,8.216926869350862e-4,0.056696795398520954,1,1
<https://www.wikidata.org/wiki/Q129793>,<https://www.wikidata.org/wiki/Q11272>,1,8.216926869350862e-4,0.004108463434675432,0.056696795398520954,0.19999999999999998,0.19999999999999998
<https://www.wikidata.org/wiki/Q4049465>,<https://www.wikidata.org/wiki/Q11272>,1,8.216926869350862e-4,0.005751848808545604,0.056696795398520954,0.14285714285714285,0.14285714285714285
<https://www.wikidata.org/wiki/Q11255>,<https://www.wikidata.org/wiki/Q11272>,3,0.0024650780608052587,0.0024650780608052587,0.056696795398520954,1,1
<https://www.wikidata.org/wiki/Q2601695>,<https://www.wikidata.org/wiki/Q11272>,1,8.216926869350862e-4,0.008216926869350863,0.056696795398520954,0.09999999999999999,0.09999999999999999
